stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,294.22,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2957.97,18.19,0,24.61,6.42,44.93,2.14,0,0,0,0,0,1.07,0,10.7,103.77,13.91,93.07,0,2.14,1.07,1.07,420.43,219.31,2.14,10.7,86.65,1.07,0,41.72,3.21,1.07,6.42,0,0,0
21Day,4352.91,10.71,26.77,390.85,17.4,261.01,46.85,2.68,16.06,0,100.39,18.74,127.16,73.62,37.48,227.55,93.7,598.32,0,0,53.54,2.68,547.46,252.98,12.05,18.74,198.1,112.44,0,49.53,18.74,84.33,22.76,1.34,0,73.62
3Month,7.04,0,0,3.52,0,0,0,0,0.32,0,1.92,0.96,0,0,0,0.64,2.24,2.24,1.92,0,0.32,0,0,0,0.32,0,0,0,8.64,0,0,0,0,0,0.96,0.32
22Month,0,0,0,0,0,0,0,0,0,0.55,4.37,0,0,0.55,0,0.55,0,0.55,0,0,0,0.55,1.64,0,0,0,0,0,73.8,0,0,0,0,0,0,0
