stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,36.78,0,0,0,4.09,0,106.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,6.42,4.28,7.49,0,2.14,0,0,0,0,0,3.21,0,11.77,50.28,2.14,11.77,0,0,2.14,0,46,38.51,1.07,0,0,10.7,0,0,1.07,8.56,0,0,0,0,0,0
21Day,17.4,0,6.69,218.18,1.34,36.14,0,36.14,0,0,0,4.02,2.68,38.82,24.09,10.71,120.47,24.09,38.82,0,0,14.72,0,30.79,20.08,0,0,0,8.03,22.76,0,5.35,6.69,5.35,13.39,0,0,0,13.39
3Month,1.6,7.04,25.92,406.66,2.56,0,5.76,8.64,84.47,28.8,0.96,429.69,82.23,14.08,465.85,58.23,75.19,66.87,34.87,8.64,0.32,56.95,40.63,11.52,2.56,14.72,2.88,0,0.64,19.52,0.32,176.93,2.24,0,0,0.96,19.2,36.47,59.51
22Month,0.55,22.41,40.45,153.06,0.55,0,2.19,6.56,46.47,40.45,26.79,623.73,32.25,32.8,461.92,9.84,22.96,93.48,53.03,1.09,9.29,33.35,3.28,9.29,3.83,20.77,7.11,3.83,1.64,3.83,0,52.48,5.47,0.55,0,0,4.37,0,22.96
