stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,50.28,1.07,7.49,0,0,0,1.07,0,0,0,0,0,0,2.14,8.56,0,139.07,0,0,0,1.07,28.88,14.98,0,1.07,241.77,0,0,2.14,7.49,9.63,16.05,0,0,0
21Day,6.69,0,2.68,26.77,1.34,17.4,0,0,0,4.02,0,0,0,1.34,1.34,2.68,1.34,9.37,5.35,655.88,1.34,0,12.05,0,22.76,14.72,0,4.02,398.88,10.71,1.34,1.34,6.69,9.37,2.68,1.34,0,2.68
3Month,0.96,4.16,0.64,10.88,0.64,0,0.32,0.96,1.6,3.52,0.96,0,16,1.92,0,1.92,0.32,8.32,2.88,120.62,7.68,0,10.24,0.32,25.28,0,0.32,0.32,2.56,0.32,3.52,0.64,0.32,0,4.48,22.4,0.96,1.6
22Month,0.55,1.09,0,6.01,0,0,0,0.55,1.09,5.47,4.37,0,47.56,1.64,0,4.37,0,2.19,3.83,56.31,3.83,2.73,0.55,0,16.4,0,1.09,0,0,0,9.84,2.19,2.73,0,1.64,1.09,0,0.55
