stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,179.8,61.3,0,326.91,4.09,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,16.35,24.52,731.47,0,0,0,0,192.06,3853.48,16.35,0,118.51,0,0,0,0,0,4.09,0,0,0
72hpf,69.54,14.98,0,75.96,31.02,21.4,0,1.07,0,0,0,0,0,0,0,0,0,12.84,52.42,4.28,404.38,0,6.42,14.98,0,1442.08,764.9,5.35,4.28,325.22,1.07,0,165.82,2.14,0,17.12,0,0,0
21Day,81.65,8.03,2.68,117.79,12.05,26.77,0,9.37,0,1.34,0,0,0,4.02,0,8.03,2.68,1.34,46.85,1.34,530.06,0,0,60.23,0,556.83,244.95,2.68,34.8,163.3,33.46,0,56.22,6.69,4.02,6.69,0,0,1.34
3Month,0.96,3.2,0,20.16,0.96,0,0.64,0.32,0.96,0.96,3.84,0.96,0,10.24,1.92,0,3.52,1.6,8.96,3.52,114.54,13.76,0,6.08,0.32,28.8,3.2,5.44,18.88,1.92,3.2,7.36,1.6,0.32,0,1.28,8,3.84,2.56
22Month,0.55,4.37,0.55,28.97,1.64,0,2.19,0,0.55,1.09,6.01,9.29,0,54.12,2.73,0.55,7.65,0,1.09,3.28,64.51,1.64,2.19,8.75,0,13.12,1.64,8.2,44.83,1.64,0,4.92,5.47,0,0,0,0.55,0,2.19
