stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,208.41,0,396.38,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,4.09,28.6,32.69,155.28,0,0,0,0,134.85,130.76,0,0,0,32.69,0,0,0,0,4.09,0,0,0
72hpf,24.61,169.03,0,164.75,10.7,5.35,0,2.14,0,0,5.35,0,0,0,0,1.07,0,9.63,98.42,1.07,148.7,0,3.21,3.21,0,187.21,70.61,0,3.21,0,252.47,0,0,22.47,0,13.91,0,0,0
21Day,29.45,65.59,1.34,119.13,2.68,14.72,0,9.37,0,0,4.02,0,0,1.34,1.34,10.71,2.68,5.35,99.05,6.69,254.32,2.68,0,38.82,0,95.04,30.79,0,0,0,191.41,16.06,2.68,6.69,2.68,4.02,0,0,5.35
3Month,0.96,96.3,0.64,40.63,0.32,0,0.96,0.64,0.64,3.52,15.36,0.96,0,36.79,2.88,0.96,2.88,1.92,32.63,5.12,57.27,16.32,0,19.2,1.92,8.32,0.64,2.56,1.92,0,15.04,2.56,131.18,0.64,0,0.96,14.08,85.75,2.88
22Month,0,165.64,4.37,58.49,0.55,0,0.55,0,0.55,2.73,35.53,106.05,0,41,4.37,2.73,8.75,1.09,11.48,8.75,97.85,2.73,0,9.84,0,13.12,0.55,1.64,9.29,0.55,13.12,0,32.25,3.28,0,0,1.09,0.55,1.09
