stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,32.69,12.26,0,0,0,0,16.35,98.07,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,2.14,0,3.21,0,20.33,0,0,0,0,0,0,0,0,0,0,0,7.49,1.07,5.35,0,2.14,1.07,1.07,32.09,9.63,0,0,0,7.49,0,0,5.35,0,1.07,0,0,0
21Day,13.39,1.34,1.34,16.06,1.34,32.12,0,9.37,0,1.34,1.34,0,4.02,2.68,6.69,0,2.68,4.02,6.69,14.72,0,0,2.68,1.34,17.4,10.71,0,0,0,8.03,6.69,0,1.34,5.35,1.34,0,0,2.68
3Month,0,0.64,1.28,20.8,0,0,1.28,0.32,0.32,3.84,15.04,0,88.63,6.08,0.96,8.32,1.6,8.96,11.84,3.84,0.96,0.32,1.28,2.56,1.28,0.32,0.64,1.92,0,0,1.28,25.6,0,0,0,1.28,49.59,5.12
22Month,1.09,1.64,2.73,4.37,0,0,1.09,0.55,0.55,0,44.83,4.37,219.21,3.28,1.64,14.21,0,4.92,18.59,6.01,0.55,2.73,0.55,0.55,0,0,1.09,0,2.73,0,0.55,6.56,1.09,0,0,1.64,0,3.28
