stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,73.56,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,28.88,0,2.14,0,2.14,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,0,0,1.07,0,0,1.07,3.21,0,0,0,2.14,2.14,0,5.35,1.07,0,0,0
21Day,0,26.77,0,4.02,0,1.34,0,0,0,0,1.34,0,0,0,0,0,0,0,0,4.02,0,0,0,0,1.34,8.03,0,0,0,2.68,0,0,0,4.02,8.03,0,0
3Month,0.96,124.46,1.92,25.92,0,0,0.32,0.32,0,5.12,4.16,0,25.28,5.44,0.32,15.36,1.28,8.32,5.44,18.56,2.24,0.32,4.16,4.16,1.92,0.64,1.28,0.64,0,1.28,3.84,7.68,0.64,50.55,1314.35,9.92,6.4
22Month,0.55,26.79,1.09,6.01,0,0,0,1.09,2.19,0.55,2.19,26.79,15.31,0.55,0,6.56,0,0,3.83,5.47,0,0.55,1.09,0,1.64,0,0,1.64,0.55,0,0.55,0,0,3.83,172.2,0,1.64
