stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,4.09,0,0,0,0,4.09,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,20.33,6.42,0,11.77,1.07,7.49,0,1.07,0,0,0,0,0,0,0,7.49,27.81,1.07,20.33,0,2.14,0,2.14,3262.86,72.75,0,17.12,0,26.74,1.07,0,11.77,618.34,462.15,1.07,0,0,0
21Day,8.03,0,0,24.09,0,13.39,0,0,0,0,0,6.69,0,6.69,2.68,2.68,6.69,8.03,28.11,0,0,1.34,0,406.91,18.74,0,5.35,0,17.4,9.37,1.34,5.35,232.9,926.26,0,1.34,0,2.68
3Month,0,0.64,0.32,8,0,0,0.32,0.32,1.92,2.88,0,26.88,3.2,0.32,4.48,0.32,4.16,1.6,3.84,0.32,0,0,0,0.32,0.32,1.92,0,0,0,0.96,26.56,0,1.28,0.64,0,1.28,79.99,1.28
22Month,0,1.09,0.55,3.83,0,0,0.55,0,2.19,4.92,1.64,72.16,1.09,1.09,6.56,0,1.64,2.19,9.29,0,1.64,0.55,0,2.73,0,2.73,0,0.55,0.55,0,14.76,0.55,53.03,0,0,0.55,0.55,2.73
