stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,16.35,36.78,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,5.35,0,6.42,2.14,0,0,0,0,0,0,0,0,0,1.07,0,2.14,21.4,2.14,39.58,0,1.07,3.21,0,13.91,35.3,0,0,0,27.81,1.07,0,13.91,1.07,3.21,0,0,0
21Day,13.39,4.02,1.34,42.83,0,8.03,0,6.69,0,0,4.02,0,0,0,12.05,1.34,0,29.45,8.03,61.57,0,0,4.02,0,6.69,14.72,0,1.34,0,28.11,1.34,0,1.34,2.68,0,0,0,2.68
3Month,0.32,8.32,0.96,29.44,0.32,0,0.96,1.28,0.32,1.28,5.12,0,24.64,9.92,2.88,7.04,1.92,15.68,22.4,28.48,10.88,0,4.16,0.96,0.32,0.64,1.28,0.32,0,1.28,1.28,1.28,0,0,0.32,0.96,1.6,22.72
22Month,0,24.6,3.28,24.05,0,0,0,0.55,0,2.19,7.11,16.4,61.23,5.47,3.28,8.2,1.64,4.92,18.59,41.55,1.64,3.28,2.19,0,1.09,0,2.19,2.19,0.55,1.09,0,0,2.73,0,0,1.09,0,10.39
