stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,159.37,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,4.09,89.9,0,0,0,0,36.78,1528.32,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,16.05,6.42,0,44.93,28.88,8.56,0,0,0,0,0,0,0,0,0,0,8.56,97.35,0,75.96,0,4.28,2.14,0,377.64,485.69,1.07,11.77,95.21,0,0,237.49,6.42,4.28,3.21,0,0,0
21Day,20.08,4.02,0,74.96,5.35,8.03,0,4.02,0,4.02,0,0,5.35,1.34,13.39,5.35,4.02,28.11,8.03,95.04,1.34,0,5.35,0,112.44,175.35,1.34,1.34,38.82,13.39,0,48.19,0,8.03,4.02,0,0,5.35
3Month,0.32,3.2,0.64,31.36,1.6,0,0.32,1.28,5.12,10.24,0.64,0,203.81,4.16,1.6,7.68,2.88,6.72,8.64,9.6,2.56,0,1.92,6.08,0.64,1.6,2.56,0.96,1.28,2.24,23.36,1.28,0,0,0,3.84,2.56,4.48
22Month,0.55,2.19,1.09,10.39,1.09,0,0.55,1.09,2.73,10.93,3.83,0,120.26,0.55,1.09,6.56,1.09,1.09,4.92,9.84,0,3.83,3.28,0,4.37,0,2.19,1.09,1.64,0,1.09,1.64,0,0,0,0.55,0,0
