stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,16.35,0,73.56,16.35,0,0,0,0,0,0,4.09,0,0,0,0,130.76,12.26,4.09,49.04,0,0,0,20.43,228.84,915.35,12.26,0,28.6,0,0,0,0,0,12.26,0,0,0
72hpf,6.42,6.42,0,20.33,46,13.91,0,0,0,0,0,0,0,0,0,0,5.35,41.72,2.14,43.86,0,0,1.07,3.21,114.47,82.37,1.07,0,46,1.07,0,57.77,3.21,8.56,9.63,0,0,0
21Day,16.06,2.68,1.34,22.76,29.45,21.42,0,1.34,0,0,0,0,1.34,0,2.68,0,1.34,14.72,0,41.49,0,0,6.69,0,28.11,25.43,4.02,1.34,22.76,6.69,4.02,18.74,5.35,1.34,2.68,0,0,2.68
3Month,0.64,0.64,1.92,100.46,5.76,0,0,0,1.28,3.2,0.32,0,15.04,5.12,0,8.32,40.31,8.64,3.84,13.76,3.84,0.32,1.28,5.12,21.76,1.28,13.12,0.64,0.96,0.96,45.43,0.96,0,0,1.28,5.44,323.79,2.24
22Month,0.55,2.19,1.09,55.76,1.09,0,1.64,0,0,2.73,12.03,0,9.29,0.55,1.09,2.19,7.11,3.83,1.64,18.59,0,0,0.55,1.64,8.2,0,6.56,0,2.73,0,15.85,1.09,0.55,0,0,1.09,0.55,0.55
