stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,16.35,0,0,0,0,12.26,130.76,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,13.91,1.07,7.49,0,0,0,0,0,0,0,3.21,0,5.35,32.09,3.21,24.61,0,1.07,0,2.14,343.4,68.47,1.07,0,0,31.02,2.14,0,1.07,2.14,8.56,7.49,1.07,0,0,0
21Day,6.69,0,1.34,17.4,0,6.69,0,1.34,0,8.03,0,0,0,30.79,2.68,1.34,16.06,9.37,44.17,0,0,5.35,0,74.96,44.17,5.35,0,0,16.06,1.34,0,2.68,1.34,18.74,12.05,1.34,0,0,9.37
3Month,0.96,5.76,3.52,67.83,1.28,0,1.28,1.28,13.12,12.16,0.32,115.5,18.56,5.76,28.16,3.52,12.48,30.08,11.2,2.24,0.32,2.56,1.28,3.2,1.92,3.84,0.96,0,0.96,4.8,0.32,29.12,0,0.32,0,0,13.12,159.97,46.71
22Month,0,17.49,1.64,22.96,0.55,0,1.09,1.09,4.92,8.2,10.93,126.82,13.12,8.75,39.36,0.55,2.19,17.49,9.29,1.09,6.56,2.19,0,2.73,0.55,1.09,0,0.55,0,0,0,15.31,0,5.47,0,0,2.19,0.55,15.85
