stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,20.43,0,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,24.52,40.86,0,0,0,0,44.95,114.42,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,8.56,0,18.19,1.07,1.07,0,0,0,1.07,1.07,0,0,4.28,0,6.42,20.33,12.84,53.49,0,0,4.28,0,52.42,38.51,0,0,37.44,0,0,8.56,1.07,2.14,0,0,0
21Day,1.34,0,1.34,29.45,1.34,6.69,0,1.34,0,0,1.34,0,1.34,17.4,1.34,2.68,12.05,18.74,46.85,0,0,22.76,0,18.74,10.71,1.34,1.34,34.8,5.35,2.68,4.02,0,0,0,0,8.03
3Month,0.32,3.52,0,9.6,0,0,0,0.32,0,1.92,0.32,7.04,5.76,0.96,2.88,0,10.88,11.84,14.4,1.6,0,3.84,0.96,0.96,0,0.64,0.32,1.6,0.64,7.68,0,0,0,4.8,0.32,21.12
22Month,0,6.01,1.64,10.39,0,0,0.55,0.55,1.64,8.2,27.88,26.79,5.47,1.09,1.64,0.55,4.37,9.29,12.57,1.09,1.64,2.19,0.55,1.09,0,0,0,0,0,7.11,0,0,0,1.09,0,6.01
