stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,49.04,0,0,0,4.09,0,0,0,0,0,0,0,0,12.26,12.26,159.37,0,0,0,0,53.12,1634.56,0,0,0,16.35,0,0,0,0,4.09,0,0,0
72hpf,19.26,5.35,0,20.33,7.49,12.84,0,4.28,0,0,0,0,0,7.49,0,20.33,27.81,3.21,141.21,0,3.21,1.07,4.28,97.35,464.29,2.14,0,0,67.4,1.07,0,19.26,0,2.14,0,0,0
21Day,21.42,0,0,45.51,0,73.62,0,33.46,0,1.34,0,4.02,1.34,24.09,1.34,5.35,4.02,12.05,88.34,0,0,10.71,0,37.48,109.76,2.68,1.34,0,30.79,4.02,5.35,9.37,1.34,2.68,0,0,13.39
3Month,0.64,1.92,0.64,53.43,0.32,0,1.28,4.48,1.92,8.64,0,12.16,5.44,7.36,7.68,6.08,7.04,9.92,11.84,2.88,0,1.28,2.56,6.4,1.92,2.56,1.28,0,0.32,3.84,431.61,0.32,0,0,5.76,236.76,14.72
22Month,1.64,1.64,1.64,27.88,0,0,3.83,3.83,1.64,21.32,0.55,36.63,6.56,18.59,8.2,0,1.09,26.24,3.83,1.09,2.19,1.09,0,1.09,0.55,5.47,1.09,3.28,0,0,71.07,1.09,0.55,0,0,1.09,3.83
