stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,44.95,0,0,0,0,0,0,0,16.35,0,0,0,0,8.17,49.04,40.86,20.43,0,0,0,4.09,44.95,335.09,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,7.49,0,18.19,8.56,32.09,0,2.14,0,4.28,0,0,1.07,0,2.14,1.07,11.77,56.7,7.49,28.88,0,5.35,0,1.07,174.38,98.42,0,1.07,0,21.4,1.07,0,0,12.84,1.07,3.21,8.56,0,0,0
21Day,10.71,2.68,0,108.42,1.34,29.45,0,17.4,1.34,9.37,0,0,9.37,5.35,36.14,9.37,6.69,64.25,25.43,50.86,0,0,9.37,1.34,76.3,33.46,1.34,0,0,21.42,12.05,0,1.34,5.35,4.02,9.37,1.34,0,0,18.74
3Month,0.32,1.6,1.6,39.67,0,0,0.64,0.64,3.2,18.88,0,0,82.87,20.16,1.6,11.2,3.52,13.12,12.8,9.92,2.56,0,2.88,1.28,0.32,0.32,0.64,0.64,0,0.32,1.28,0.32,10.88,0,0,0,0.64,2.88,156.78,8
22Month,0,4.37,0.55,13.12,0,0,2.73,1.64,3.83,36.08,14.76,0,205.54,14.76,2.19,22.41,1.64,3.83,8.75,7.11,0,3.28,1.09,0,1.09,0.55,1.09,0,5.47,0,0.55,0,3.83,2.73,0,0,0,0,0.55,8.2
