stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,8.56,0,0,4.28,0,1.07,0,1.07,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0
21Day,62.91,2.68,5.35,115.11,56.22,0,41.49,0,6.69,0,22.76,0,2051.97,38.82,8.03,65.59,45.51,64.25,0,0,13.39,0,119.13,38.82,2.68,6.69,0,21.42,40.16,8.03,22.76,12.05,22.76,4.02,0,0,186.06
3Month,0,0.64,2.24,14.08,0,1.6,0.96,2.56,4.48,0,117.42,5.44,2.88,9.28,0.96,4.48,12.48,9.28,1.6,0,2.88,0.64,0.64,0,0.64,0.32,0,0,3.52,3.84,0,0,0,0,0.96,3.84,414.65
22Month,0,3.28,1.64,15.85,0,1.64,0,1.09,7.65,5.47,362.98,1.09,7.65,4.92,0.55,0.55,13.67,8.2,0,5.47,1.64,0,0,0.55,0,0,0.55,0,1.64,1.09,1.09,0,0,0,0,0,186.41
