stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,8.17,147.11,16.35,8.17,0,0,0,4.09,0,24.52,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,7.49,0,3.21,0,0,0,0,0,0,0,0,0,0,5.35,84.51,2.14,5.35,0,0,0,6.42,9.63,2.14,0,1.07,4.28,0,0,0,0,6.42,3.21,0,0,0
21Day,4.02,0,0,13.39,0,0,0,1.34,0,0,0,0,1.34,0,4.02,4.02,2.68,5.35,4.02,0,0,0,5.35,0,5.35,0,0,0,0,1.34,0,0,4.02,25.43,6.69,0,0,2.68
3Month,0,0.32,1.92,34.87,0.32,0,0.32,0.32,0.32,21.44,3.84,0.32,6.4,2.88,0.64,18.56,6.08,3.52,7.04,2.88,0.32,0,16.32,68.15,0,0.32,0.96,7.36,0,1.92,17.6,0,0.32,0,0.64,1.28,1.6,4.48
22Month,0,3.83,1.09,17.49,0,0,0,0,0,12.57,9.84,24.05,20.77,3.83,1.64,15.85,1.64,0.55,8.75,2.19,0.55,1.09,33.35,2.19,0,0,1.09,10.93,0.55,1.09,28.43,0.55,0,0,0,0.55,0,7.65
