stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,4.09,0,114.42,0,0,0,8.17,0,0,0,0,16.35,0,0,0,0,8.17,28.6,57.21,179.8,0,4.09,0,0,69.47,1397.55,4.09,0,0,40.86,0,0,0,0,0,0,4.09,0,0,0
72hpf,44.93,6.42,0,53.49,10.7,10.7,0,11.77,0,0,0,0,0,6.42,0,12.84,0,49.21,64.19,13.91,109.12,0,23.54,3.21,0,334.84,405.45,1.07,2.14,0,84.51,9.63,0,3.21,31.02,8.56,0,1.07,0,0,0
21Day,103.07,6.69,5.35,231.57,5.35,46.85,0,103.07,0,5.35,1.34,0,0,21.42,2.68,104.41,22.76,28.11,80.31,48.19,337.31,0,0,25.43,4.02,152.59,194.09,1.34,5.35,0,128.5,41.49,0,1.34,42.83,6.69,16.06,5.35,1.34,0,45.51
3Month,0.96,6.08,5.76,97.26,0.64,0,1.6,8,0.64,6.08,14.08,0.64,0,205.73,8.96,13.12,82.87,9.28,29.12,29.76,39.03,9.28,2.24,2.88,7.36,4.8,1.92,3.84,2.56,0,1.28,8.32,0.32,170.53,0.64,0,0.32,0.32,10.56,91.83,40.63
22Month,1.64,8.2,13.12,68.88,0.55,0,6.01,9.29,0,7.65,28.43,56.85,0,824.36,13.67,42.64,135.02,2.19,7.65,48.11,54.12,2.19,26.79,4.37,0,3.28,1.64,5.47,8.2,5.47,1.64,3.28,0,57.4,3.28,3.28,0,1.09,3.83,0.55,20.23
