stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,28.6,0,0,0,0,16.35,245.18,0,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,7.49,6.42,0,12.84,2.14,0,0,0,0,0,0,0,0,0,0,0,4.28,20.33,0,50.28,0,3.21,0,1.07,82.37,83.44,0,1.07,0,39.58,1.07,1.07,8.56,0,1.07,1.07,0,0,0
21Day,14.72,2.68,1.34,73.62,0,8.03,0,1.34,0,0,0,0,1.34,0,2.68,1.34,1.34,25.43,1.34,72.28,0,0,6.69,0,49.53,46.85,2.68,4.02,0,32.12,0,0,8.03,0,0,0,1.34,0,0
3Month,0,19.84,1.28,100.14,0.32,0,1.28,0.32,1.28,6.72,8,0,35.19,5.12,0.32,18.88,3.52,55.67,7.68,53.43,10.24,0,4.48,2.56,8,0.96,6.72,6.72,0,4.48,3.2,18.56,3.52,0,0,0.96,40.31,2.24,1.92
22Month,0,30.07,1.09,33.89,0.55,0,0.55,1.09,0,3.83,4.37,12.57,114.25,4.92,0.55,13.67,2.19,6.01,6.01,35.53,2.73,2.73,6.01,0,3.28,0,5.47,7.65,0.55,2.19,0.55,5.47,9.84,0.55,0,0,6.56,0,1.64
