stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,16.35,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,12.26,0,0,0,0,12.26,122.59,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,3.21,1.07,0,0,0,0,0,0,0,0,0,16.05,25.67,1.07,1.07,0,3.21,0,0,31.02,10.7,1.07,0,0,2.14,1.07,0,2.14,1.07,0,1.07,0,0,0
21Day,1.34,0,8.03,10.71,2.68,0,1.34,0,1.34,0,14.72,0,2.68,12.05,1.34,8.03,10.71,8.03,0,0,0,0,4.02,1.34,4.02,0,0,9.37,4.02,1.34,4.02,0,2.68,2.68,0,0,4.02
3Month,0.32,2.56,4.16,25.92,0,0.32,0,11.2,5.76,0,222.04,4.48,0.64,104.3,2.56,3.84,9.92,4.8,1.6,1.28,2.24,2.24,1.6,0,2.88,0.32,0,0.32,3.52,52.15,0.32,0,0,0.64,15.68,14.72,8.32
22Month,0.55,2.19,3.28,8.75,0,0.55,0,9.84,4.92,2.19,453.72,1.09,0,51.93,0,1.64,8.75,7.65,0.55,3.83,0.55,0,0.55,0,1.09,0.55,2.73,0,0.55,13.12,0,0.55,0,0,0,0,1.64
