stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,16.35,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,19.26,1.07,0,7.49,0,3.21,0,0,0,0,0,0,0,0,0,0,2.14,8.56,4.28,14.98,0,0,0,0,17.12,7.49,0,0,0,22.47,0,0,0,1.07,0,0,0,0,0,0
21Day,56.22,2.68,1.34,81.65,0,13.39,0,13.39,0,0,6.69,0,1.34,4.02,36.14,1.34,4.02,44.17,13.39,66.93,0,0,5.35,0,16.06,10.71,0,4.02,0,26.77,6.69,0,0,1.34,0,4.02,0,0,0,16.06
3Month,5.12,17.6,0.64,109.42,0.64,0,2.56,2.24,0.32,12.48,24.96,0,44.47,26.56,4.16,20.48,8,25.6,23.04,106.86,34.23,0,13.76,2.24,5.76,0.32,7.04,4.8,0,5.76,4.16,0.32,3.52,1.6,0.32,0,0.64,17.92,3.52,43.83
22Month,5.47,69.97,8.2,122.45,0,0,7.11,3.28,0,47.01,126.28,6.01,218.66,33.35,30.61,205.54,4.92,21.32,86.37,169.46,10.93,7.11,12.57,0.55,6.56,2.73,20.77,19.68,1.09,7.11,1.64,0,21.32,6.56,3.28,0,1.64,15.85,0.55,56.31
