stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,12.26,0,32.69,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,24.52,106.25,0,0,0,0,89.9,1217.75,0,0,0,24.52,0,0,0,0,0,0,20.43,0,0,0
72hpf,32.09,6.42,0,23.54,13.91,17.12,0,1.07,0,0,0,0,0,0,0,0,0,11.77,51.35,2.14,117.68,0,8.56,4.28,2.14,1811.16,455.73,5.35,6.42,0,98.42,0,0,0,71.68,12.84,6.42,11.77,0,0,0
21Day,24.09,0,0,38.82,5.35,20.08,0,6.69,0,0,2.68,0,0,13.39,0,10.71,4.02,0,21.42,6.69,132.51,0,0,12.05,0,574.23,153.93,2.68,9.37,0,81.65,25.43,0,9.37,22.76,6.69,13.39,10.71,1.34,0,2.68
3Month,7.68,35.19,7.68,104.62,0.96,0,2.88,0.64,1.6,9.6,17.6,0.96,0,671.25,39.67,2.88,24.96,15.68,41.59,23.36,103.66,18.88,2.24,13.76,36.79,32.31,5.12,35.83,16,0,6.72,21.44,0.32,569.19,11.84,1.92,0.64,1.6,24.64,186.21,15.36
22Month,2.73,26.79,1.09,40.45,0.55,0,3.28,2.19,2.73,2.19,21.87,31.16,0,978.51,40.45,8.75,14.21,2.73,12.03,21.32,91.29,3.83,13.12,3.28,3.28,30.61,3.83,31.71,24.6,1.09,1.64,3.83,0,87.46,16.4,31.71,0,1.09,3.83,0,7.65
