stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,0,0,0,0,4.09,0,0,0,8.17,0,0,0,0,0,8.17,0,53.12,0,0,0,4.09,3420.32,621.13,0,0,0,0,0,0,0,0,518.97,0,0,0
72hpf,2.14,8.56,0,7.49,1.07,8.56,0,0,0,0,0,0,0,0,0,0,1.07,25.67,0,18.19,0,0,1.07,0,1554.41,151.91,0,1.07,21.4,0,2.14,6.42,27.81,7.49,605.5,0,0,0
21Day,17.4,4.02,1.34,44.17,0,60.23,0,2.68,0,1.34,0,0,4.02,0,13.39,1.34,9.37,22.76,13.39,52.2,0,0,1.34,0,1614.27,72.28,0,2.68,6.69,41.49,2.68,24.09,69.6,25.43,348.02,0,0,4.02
3Month,0,0.64,0.64,21.76,0,0,0.96,0.32,0.96,1.28,0,0,47.35,4.48,0,4.16,2.88,4.48,3.84,6.08,1.28,0.32,2.56,1.28,94.39,2.56,0.64,0.32,0,3.2,15.04,30.08,6.08,0,13.76,0.32,4.16,3.84
22Month,1.64,4.37,0,10.39,0,0,0.55,0,0.55,12.03,5.47,0,225.22,3.83,0.55,12.03,1.09,3.83,5.47,13.67,0,8.75,1.09,0,152.52,2.73,3.83,1.64,0.55,0,10.93,45.92,202.81,0,5.47,0,0,4.92
