stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,155.28,12.26,0,0,0,0,12.26,32.69,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,5.35,1.07,2.14,0,2.14,0,0,6.42,0,0,0,14.98,0,3.21,34.23,82.37,6.42,0,0,1.07,0,9.63,3.21,0,0,0,3.21,0,0,1.07,0,0,0,0,0,0,0
21Day,18.74,13.39,14.72,987.84,14.72,34.8,0,21.42,0,2.68,65.59,0,8.03,24.09,235.58,8.03,18.74,394.87,353.37,156.61,0,0,48.19,0,77.63,40.16,6.69,4.02,0,29.45,50.86,0,4.02,5.35,5.35,13.39,1.34,0,0,148.58
3Month,4.48,92.79,32.95,1622.14,2.56,0,19.84,21.44,2.88,258.52,773.32,3.84,356.1,1244.6,88.95,169.57,64.31,525.04,1131.02,291.47,44.79,1.28,169.89,20.16,18.88,4.8,36.47,9.28,0,6.08,31.04,3.84,63.99,3.2,1.6,0,4.8,103.02,29.44,483.12
22Month,4.37,162.9,42.64,669.11,2.73,0,24.6,24.6,2.73,173.84,2074.55,100.04,255.29,893.78,206.64,123.54,19.13,168.92,1810.52,384.84,11.48,10.93,136.66,2.73,13.12,3.83,37.72,13.67,5.47,6.56,10.93,0.55,71.07,19.13,10.93,0,2.19,26.79,0,273.87
