stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,216.58,335.09,0,1279.04,61.3,8.17,0,16.35,0,0,4.09,0,40.86,0,0,4.09,4.09,49.04,73.56,543.49,2897.26,0,0,0,4.09,1127.85,21997.12,16.35,0,0,388.21,0,0,0,4.09,0,0,40.86,0,0,0
72hpf,588.39,135.86,0,524.2,139.07,363.73,0,25.67,0,0,1.07,0,0,4.28,0,40.65,0,256.75,887.93,117.68,1562.96,0,64.19,39.58,11.77,45791.34,3962.51,28.88,81.3,0,1313.7,23.54,0,0,510.29,39.58,33.16,79.16,0,0,0
21Day,180.7,26.77,13.39,496.6,18.74,218.18,0,107.08,0,2.68,21.42,1.34,0,30.79,9.37,289.12,66.93,49.53,187.39,133.85,1005.24,0,0,64.25,2.68,7546.65,970.44,13.39,52.2,0,384.16,238.26,0,26.77,135.19,21.42,60.23,37.48,1.34,0,74.96
3Month,8.32,71.03,17.6,559.91,5.44,0,9.92,19.52,4.8,95.98,141.1,1.28,0,405.7,147.18,95.98,293.39,35.51,206.05,297.87,399.3,79.67,1.6,40.95,28.8,117.1,31.99,57.91,110.38,0,42.87,34.55,0.64,1744.68,26.56,0.32,0,13.76,105.9,84.79,184.29
22Month,0.55,74.35,16.4,206.64,2.73,0,11.48,15.31,2.19,41.55,214.84,83.64,0,701.36,132.29,159.08,310.5,5.47,38.81,454.27,267.31,5.47,19.13,28.43,0,57.4,13.67,47.56,107.69,14.76,22.96,8.2,0,354.23,27.88,4.37,0,2.19,8.2,0,74.89
