stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,1
72hpf,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0
22Month,0.273298863976266,3.82618409566773,0.136649431988133,5.46597727952532,0.546597727952532,0.546597727952532,0.136649431988133,0.409948295964399
