stage,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,1
72hpf,0,0.281848056003223,0,2.53663250402901,0,0
21Day,0,0,0.369986860264282,8.87968464634277,0,0
3Month,0.208034013289345,0.208034013289345,0,1.35222108638074,0.104017006644673,0
