stage,Epithelial,Immune,Neuron,Stromal
24hpf,1,1,2,0
72hpf,0.281848056003223,0,3.38217667203868,1.12739222401289
21Day,0,0,1.10996058079285,2.21992116158569
22Month,0.409948295964399,0,0,0
