stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,1,0
21Day,0,0,0,0.369986860264282,0,0
3Month,0.832136053157381,9.8816156312439,0.312051019934018,0,0,0.104017006644673
