stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,1.12739222401289,0,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.208034013289345,0.104017006644673,0,0,0,0
22Month,0.136649431988133,0.683247159940666,0.136649431988133,0.136649431988133,0,0.136649431988133,0.409948295964399
