stage,Epithelial,Immune,Muscle,Neuron,Secretory
72hpf,0,0,0.281848056003223,0.281848056003223,0
21Day,1.84993430132141,0.369986860264282,0,0,0
3Month,0.208034013289345,0.104017006644673,0,0,0
22Month,0.136649431988133,0,0,0,0.136649431988133
