stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory
24hpf,2,0,0,0,2,0,0
72hpf,0.563696112006446,0,0,0,1.40924028001612,0,0
21Day,0,0,0,0,0.369986860264282,0,0
3Month,1.35222108638074,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673
22Month,1.50314375186946,0,0,0.409948295964399,0,0.136649431988133,0
