stage,Endothelial,Epithelial,Immune,Neuron,Stromal
24hpf,0,0,0,1,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282
22Month,0,0.683247159940666,0,0,0
