stage,Epithelial,Germ,Muscle,Neuron,Other
24hpf,0,0,1,0,0
72hpf,0,0,0,1.12739222401289,0
21Day,0.369986860264282,0,0,0.369986860264282,0
3Month,0.520085033223363,0.104017006644673,0,0,0.104017006644673
