stage,Epithelial,Immune,Neuron,Other,Stromal
24hpf,1,0,3,0,0
72hpf,0.563696112006446,0,8.73728973609992,0,0.84554416800967
21Day,0.369986860264282,0,2.95989488211426,0,0.739973720528564
22Month,0.273298863976266,0.136649431988133,0,8.19896591928799,0
