stage,Epithelial,Germ,Immune,Other,Secretory
24hpf,0,0,0,1,0
72hpf,0,0,0,0,0.281848056003223
3Month,0.208034013289345,0.208034013289345,0.104017006644673,0,0
22Month,0.819896591928799,0,0.409948295964399,0,1.09319545590506
