stage,Epithelial,Erythroid,Immune,Neuron,Stromal
24hpf,0,0,0,1,0
72hpf,0,0,0,1.12739222401289,0
21Day,0,0.369986860264282,0,0.369986860264282,0.739973720528564
3Month,0.416068026578691,0,0.104017006644673,0,0.104017006644673
