stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other
24hpf,0,1,0,0,0,3,0
72hpf,0,0,0,0,0,0.281848056003223,0
3Month,0,0.104017006644673,0.104017006644673,2.08034013289345,0.104017006644673,0,0
22Month,0.136649431988133,1.2298448878932,0,0,0,0,0.136649431988133
