stage,Endothelial,Epithelial,Immune,Muscle,Neuron
24hpf,0,0,1,1,0
72hpf,0,0,0,0.281848056003223,1.12739222401289
21Day,0,1.47994744105713,0,0,0
22Month,0.409948295964399,1.36649431988133,0,0,0
