stage,Epithelial,Erythroid,Muscle,Neuron
24hpf,0,0,0,2
72hpf,0,0.281848056003223,0,0.563696112006446
21Day,0,0,0,0.739973720528564
3Month,0.728119046512708,0,0,0
22Month,0.956546023916932,0,0.136649431988133,0
