stage,Endothelial,Epithelial,Germ,Muscle,Neuron
24hpf,1,5,0,0,3
72hpf,0.281848056003223,1.12739222401289,0,0,0.563696112006446
21Day,0,0,0,0.369986860264282,0
3Month,0,0.104017006644673,0.416068026578691,0,0
