stage,Epithelial,Erythroid,Neuron,Stromal
24hpf,0,0,2,0
72hpf,0.563696112006446,0.281848056003223,8.73728973609992,0.281848056003223
21Day,0,0,1.10996058079285,0
22Month,0.273298863976266,0,0,0
