stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,1,9,4
72hpf,0.281848056003223,0,0,0,0.281848056003223
22Month,0.273298863976266,6.83247159940665,0.136649431988133,0,0
