stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,1,5,0
72hpf,0.84554416800967,0.281848056003223,0,0,0.563696112006446,0.84554416800967
21Day,0,0.369986860264282,0.369986860264282,0,0.739973720528564,0
22Month,0.819896591928799,0,0,0,0,0
