stage,Epithelial,Immune,Muscle,Neuron
24hpf,0,0,0,1
72hpf,0,0,0,0.281848056003223
21Day,0,0,0,0.739973720528564
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0
