stage,Epithelial,Erythroid,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,6,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282
