stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,1,0,0,0
72hpf,0,0,0,0.563696112006446,0.563696112006446
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0
