stage,Epithelial,Erythroid,Germ,Neuron,Stromal
24hpf,1,0,0,3,0
72hpf,0,0,0,0.563696112006446,0.281848056003223
21Day,0,0.369986860264282,0,0.739973720528564,0
3Month,0,0,0.208034013289345,0,0
22Month,0,0,0.409948295964399,0,0
