stage,Endothelial,Epithelial,Germ,Muscle,Neuron,Stromal
24hpf,1,1,0,1,2,1
72hpf,0,0.281848056003223,0,0.84554416800967,0.563696112006446,0.563696112006446
21Day,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282
22Month,0,0.819896591928799,0.273298863976266,0,0.136649431988133,0
