stage,Endothelial,Epithelial,Germ,Neuron,Other,Secretory
24hpf,0,0,0,1,0,0
72hpf,0,0,0,0.281848056003223,0,0
3Month,0,0.936153059802054,0.104017006644673,0,0,0
22Month,0.136649431988133,1.36649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133
