stage,Endothelial,Epithelial,Erythroid,Germ,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.84554416800967,0,0.281848056003223
21Day,0,0,0.739973720528564,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0,2.39239115282747,0.104017006644673,0,0.104017006644673,0
