stage,Epithelial,Germ,Muscle,Neuron,Stromal
24hpf,0,0,0,0,1
72hpf,0,0,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0
3Month,0.312051019934018,2.18435713953813,0.520085033223363,0.104017006644673,0
