stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Stromal
24hpf,2,0,0,0,6,1
72hpf,0.84554416800967,0.563696112006446,0,0,4.22772084004835,1.40924028001612
21Day,1.10996058079285,0,0,0,0.369986860264282,0.739973720528564
3Month,0.312051019934018,0,3.22452720598485,0.104017006644673,0,0
