stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,2,0,0,0
72hpf,0.281848056003223,0,0,0,0.84554416800967,0,0,0.563696112006446
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0,0,0,0,0,0,0
22Month,3.00628750373893,0,0.409948295964399,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133
