stage,Endothelial,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,1,0,0
21Day,0,0,0,0,0.739973720528564,0.369986860264282
3Month,0,0.104017006644673,0.104017006644673,0,0,0
22Month,0.273298863976266,1.6397931838576,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133
