stage,Epithelial,Erythroid,Muscle,Other,Stromal
24hpf,0,0,0,0,1
72hpf,0.563696112006446,0,0.281848056003223,0,0.84554416800967
21Day,0,0,0,0,0.739973720528564
3Month,0.208034013289345,0,0,0,0.104017006644673
22Month,0.819896591928799,0.136649431988133,0,0.136649431988133,0
