stage,Epithelial,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,1,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0
21Day,0,0,0.369986860264282,0,0,0.369986860264282
22Month,3.96283352765586,2.32304034379826,0,0,0.136649431988133,0
