stage,Epithelial,Germ,Immune,Muscle,Secretory,Stromal
24hpf,0,0,0,0,0,1
72hpf,0.563696112006446,0,0,0,0,0
21Day,1.10996058079285,0,0,0,0,0
3Month,2.80845917940616,0.104017006644673,0.936153059802054,0.104017006644673,0.104017006644673,0
22Month,1.2298448878932,0,0.136649431988133,0,0,0.136649431988133
