stage,Epithelial,Erythroid,Immune,Muscle,Neuron
24hpf,0,1,0,0,1
72hpf,0,0,0,0,1.40924028001612
21Day,0,0,0,0.369986860264282,0
3Month,0.520085033223363,0,0,0,0
22Month,1.09319545590506,0,0.136649431988133,0,0
