stage,Endothelial,Epithelial,Erythroid,Germ,Neuron
24hpf,1,0,0,0,3
72hpf,0,0.281848056003223,0,0,0.281848056003223
21Day,0,0,0.369986860264282,0,0
3Month,0,0.104017006644673,0,1.04017006644673,0
