stage,Epithelial,Germ,Immune,Neuron,Other,Secretory
24hpf,2,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0
21Day,0,0,0,1.47994744105713,0,0
3Month,0.416068026578691,0.104017006644673,0.104017006644673,0,0,0.104017006644673
22Month,0.546597727952532,0.273298863976266,0,0,0.136649431988133,0
