stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,1,1,0,0
72hpf,0,0,0,0,0.281848056003223,0,0.84554416800967
21Day,0.369986860264282,0,0,0,0,0,0
22Month,1.6397931838576,0.956546023916932,0.273298863976266,0,0,0.136649431988133,0
