stage,Epithelial,Muscle,Other,Stromal
24hpf,0,1,0,0
72hpf,0,6.20065723207091,0,0
21Day,0.369986860264282,5.91978976422852,0,0
3Month,0,0,0.208034013289345,0.104017006644673
