stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,1,8,5
72hpf,0,0,0,0.563696112006446,0
21Day,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282
